acc,PR_macro,RE_macro,f1_macro,AUC_macro,AUPR_macro,loss
0.004206657137022667,0.6664105935400583,0.004805580623348063,0.0014022881725022905,0.5033352450560292,0.004230046337139059,6619.189793904622
0.003757402491321217,0.8526064081324276,0.004309644632192391,0.0007732098560781112,0.49853116113272583,0.004090345498120717,6470.196093241374
0.0031856238513375537,0.8796115718717791,0.003645958669894103,0.0004343456453173142,0.5018666389796064,0.004219421127154073,6517.553270975749
0.0036348784970390035,0.8526471463191698,0.004160765099772636,0.0007434476737627384,0.5092920207536856,0.004369924549731162,6366.575416564941
0.003389830508474576,0.8332740363347996,0.003864011955891529,0.0008994300471175221,0.5068341853646369,0.0042647289780692495,6325.003725687663
0.003226465182764958,0.813796667244268,0.003687049079802896,0.0008557556892690975,0.5101133496274899,0.004317572430346402,6308.902529398601
0.0033489891770471718,0.8061895144086705,0.003825376157939688,0.0010616986393179528,0.5067888267124404,0.00420716242259713,6274.141199747722
0.00351235450275679,0.7983436033136687,0.004013166097544904,0.0010604679007204059,0.5084673731932752,0.004244872129828524,6249.792836507161
0.0032673065141923625,0.7945397406573519,0.003750054366203304,0.0011427651314578416,0.507850166874083,0.004429287860243723,6229.226076761882
0.00396160914845824,0.787040849578885,0.004541805117172382,0.0014635715189924307,0.5081178223624272,0.004434659791937474,6202.0142161051435
0.0031856238513375537,0.7827726208288528,0.003637785778422171,0.0010738618084666438,0.5102500630975283,0.004296993324180717,6176.978614807129
0.0036348784970390035,0.778932467519732,0.00417453911154697,0.001175440000323862,0.5151683169428811,0.0044812926176843945,6127.5147043863935
0.0040024504798856445,0.7752550630226666,0.0045861003972008105,0.0014784940985130561,0.5196815991394041,0.0045140992959077616,6127.825167338054
0.003389830508474576,0.7517398052507218,0.003882484384394965,0.0012168176202502397,0.5216751514882704,0.004479121237663781,6108.783973693848
0.0035531958341841943,0.7442517563765629,0.004084607094645325,0.001516074652158561,0.518975942448411,0.004475772292433442,6104.664927164714
0.003430671839901981,0.73629829582784,0.003935272180953173,0.0013637745111912654,0.5249716359082774,0.004460469743353504,6069.9769337972
0.0036348784970390035,0.728571204799235,0.004165602112370214,0.0014374121019447418,0.5263198725442104,0.004514122224575713,6035.117942810059
0.004247498468450072,0.7249365341296633,0.004871223919573233,0.0017604451414059798,0.527771743102722,0.004571867507917527,6017.33224995931
0.003839085154176026,0.724691939598137,0.004389860337366855,0.0014518793881793494,0.5284568676046215,0.004534113390837253,5998.521563212077
0.0034715131713293854,0.7246990208328821,0.003987180497147615,0.0014428119906252223,0.5307564211697104,0.004459311206813785,5988.436251322429
0.004043291811313049,0.7246876179779319,0.004626032882705632,0.001506595651604773,0.5342673462584672,0.004523274922413554,5969.873685201009
0.003879926485603431,0.7208330659922,0.004452789073953238,0.0015252369432907228,0.5338144213630073,0.004512758822463045,5970.41311899821
0.0031856238513375537,0.7168564178883804,0.003653905231060343,0.001367280332149263,0.5356468106861885,0.004524311876653127,5944.528335571289
0.00351235450275679,0.716967441992558,0.004026186488379285,0.0015110505000013245,0.5324481838062886,0.004397055322510453,5931.401428222656
0.0034715131713293854,0.7052398472485958,0.003977845321357097,0.001445555561529111,0.5323205314356734,0.004410586793127583,5909.984860738118
0.0032673065141923625,0.7051985525122759,0.0037478154936002855,0.0013624464700192197,0.5285026159548117,0.004439505902679652,5899.655726114909
