acc,PR_macro,RE_macro,f1_macro,AUC_macro,AUPR_macro,loss
0.04900959771288544,0.4548135856174336,0.013999832743163776,0.0064543068930898225,0.6249041684564434,0.009008615174037352,17.792377948760986
0.07412701654073922,0.2793545801110902,0.0314034436016353,0.01745727577600081,0.7290374047800389,0.018260656058470114,16.66111812988917
0.0938125382887482,0.15969014014830543,0.05054768212241157,0.03214744164322748,0.7837729673743765,0.029827810292024064,15.825599859158197
0.1108025321625485,0.13375770946256693,0.0669388937139364,0.04618692607569675,0.8153929589135197,0.041187610253664346,15.18931413690249
0.12767000204206658,0.1279970577539402,0.08508536226303166,0.06205503368354616,0.838197168696735,0.05311992359406507,14.618176132440567
0.14196446804165816,0.12243028306417716,0.0996794272890366,0.07693161604795624,0.854600688594527,0.06452417527975456,14.17324181397756
0.15821931794976515,0.1255276596671562,0.11619517299188993,0.09254182809908405,0.8696418677620856,0.07850675048753109,13.691007425387701
0.17623034510925056,0.1362601761264621,0.1358209299417616,0.11087407044379387,0.8819805250640257,0.09404365227826915,13.230874280134836
0.19224014702879313,0.15483486603746166,0.15225620011879837,0.12855957499336995,0.8947397274401481,0.10992735674701877,12.740381290515264
0.2118439861139473,0.16200233612464687,0.17220954177824555,0.1473781278543998,0.9033890852634126,0.12691044496264695,12.331699868043264
0.2304676332448438,0.1865680112905475,0.1931704010030911,0.16901071652022132,0.9139543226089132,0.1488291483179878,11.836740086476008
0.2486420257300388,0.2044925411553996,0.21179978486767526,0.18906221429500586,0.9221951895747755,0.17260210748584426,11.368864556153616
0.2673473555237901,0.22565609579564685,0.23407114258886622,0.21110222082750202,0.9301996480112553,0.19392044747464768,10.909315834442774
0.2857259546661221,0.2468190919727498,0.25356247767985096,0.23159115199683644,0.9374904823476309,0.21791202108946126,10.462953706582388
0.3099040228711456,0.2694099825624297,0.2791414340134837,0.257153029070308,0.9445507587511387,0.24272462345637938,9.977502653996149
0.3325709618133551,0.2966190183844448,0.3025340858937288,0.282025465191907,0.9507694663020703,0.2710764933714186,9.517237524191538
0.35172554625280783,0.3153522972762275,0.32306630372239326,0.30309795936440853,0.9566141359479261,0.3014321820883833,9.013284573952356
0.38064120890341024,0.34697257345936516,0.3543638740613892,0.33403928486118806,0.9612883430900946,0.33356103235484647,8.56975402434667
0.40477843577700634,0.37187548595632225,0.3816414098986764,0.36192538867373425,0.9663348814235473,0.3645507742634509,8.076054697235426
0.42728200939350625,0.3998268370209965,0.40683865585835227,0.38787708580403524,0.9700763613722481,0.39723713190167803,7.629444817701976
0.44186236471308965,0.41271572717280947,0.42215520075194735,0.4027260845174949,0.9730929830508779,0.41925534044135876,7.291210169593493
0.4616704104553808,0.4362121838897146,0.44524584780612825,0.42700882322606476,0.9767537834060972,0.4506907169990486,6.8586558401584625
0.4930365529916275,0.46765218708431283,0.4784494990849942,0.45989437036347425,0.9799720519676113,0.4837672104513554,6.415572022398313
0.5094547682254441,0.48592608290628103,0.4982286150459883,0.47962248266263213,0.9825937203652413,0.5126196714323239,6.016491865118344
0.536083316316112,0.5150639028238173,0.5281880454576153,0.5088104163557908,0.9846696203141081,0.5453622191596806,5.635494713981946
0.5525015315499285,0.5331519456598679,0.5470194203140001,0.5277454185590975,0.9868598395187747,0.573214185725198,5.2539588312308
0.5835409434347559,0.565672697368273,0.5809556910321184,0.5621146116410115,0.9886447464446412,0.6096660074015652,4.838663255174954
0.6306309985705534,0.6136696655868555,0.6336379750806012,0.6132684688542304,0.9917576019822333,0.6763741888472917,4.141459854940574
0.6563201960383909,0.643456020941439,0.6619672871744887,0.6422941848632362,0.9931510194495883,0.7076305622489679,3.7678251018126807
0.6790279763120278,0.6656688677235362,0.6878545348193706,0.6670127610895672,0.9941245058412004,0.7365302227366803,3.4266527915994325
0.6962630181743925,0.6854065271478061,0.70710302374128,0.6869127763454564,0.9951239362931665,0.7593453480156367,3.143708417812983
0.7202368797222789,0.7096681736367879,0.7337510552695279,0.7126549526573491,0.9959013877727197,0.7859300163189107,2.8433754071593285
0.765774964263835,0.7569516791524953,0.7829343922607191,0.7619694342853943,0.9971052595106535,0.8399066295033775,2.3110215589404106
0.7889728405146008,0.7823040892821463,0.8082424709052758,0.78822803863528,0.9976641199048458,0.8634729922734523,2.044726671030124
0.8059628343884011,0.8009998329161779,0.8269386626290705,0.8070766938095959,0.9980407584924278,0.8838135463483515,1.8142224177718163
0.8233204002450479,0.8175561963683533,0.843891746185233,0.8247343467681993,0.998455709168787,0.8989664190869242,1.6238399806121986
0.8520318562385134,0.8476820799731027,0.8730172490825729,0.8550443706327631,0.998867693517913,0.926407391611743,1.318172749131918
0.8736369205636104,0.8704988264903744,0.8947262922333248,0.8782278972417932,0.999114337214586,0.9422251419213679,1.1176988457640011
0.8855217480089851,0.8826571254629121,0.9066167537550331,0.8906027625969998,0.9992592979059995,0.9508414283131142,0.9947984671841065
0.8964672248315295,0.8933513335420398,0.9170975768371151,0.9016343084582656,0.9994197599598287,0.9588400580526079,0.8834386803209782
0.9159485399224014,0.9146156643767392,0.9354797364296088,0.9222756949502818,0.9995933946462207,0.9711686041054699,0.7093301781763633
0.9250153154992853,0.9239145767324838,0.9431946942931955,0.9313038519553946,0.9996679168256009,0.9764261794581243,0.6296703917905688
0.9295487032877272,0.9286668449540424,0.946970372859455,0.9357016450587367,0.9997264238918032,0.9795310812954049,0.5614953211819133
0.9365325709618133,0.935761622301731,0.952990960233835,0.9425491414339826,0.9997875324310462,0.9830609085682608,0.5078025149802367
0.9470696344700837,0.9466614290057794,0.9614896098068497,0.9526808922840607,0.9998269672569693,0.9870378890695152,0.43523484158019227
0.952256483561364,0.951924630863819,0.9658195419019994,0.957666067772204,0.9998751327497907,0.9901488228365529,0.3814762104302645
0.957402491321217,0.9566255892233719,0.9694853820491751,0.9620495926964935,0.9999009116913523,0.9920744380987506,0.3473651905854543
0.9616908311210945,0.9609785067550399,0.9727405605396661,0.9660068059044333,0.9999196858097154,0.9928794017946782,0.31635060673579574
0.9676128241780682,0.9674306567776269,0.9775579304598773,0.9718322549335829,0.9999433810407791,0.9950583740519165,0.26576767147829133
0.9696957320808658,0.9698392345785704,0.9791039121166424,0.9739465078476139,0.9999519389858359,0.9955091625504474,0.24728787007431188
0.9721053706350827,0.9717892714194294,0.9809535507346953,0.9758188549476519,0.9999612024564836,0.9961786005094337,0.2261943076737225
0.9752909944864202,0.9752876255017371,0.9829194672163567,0.9787688613194492,0.9999684587648808,0.9967172023342996,0.21286069011936584
0.9784357770063304,0.9779875475243512,0.9851986652568995,0.9812347254913861,0.999972661640192,0.9975485903401478,0.1927706265511612
0.9807637328976925,0.9808722536634598,0.9869751672021906,0.9836628744846879,0.9999781352047271,0.997653732057103,0.17984510880584517
0.9813763528691035,0.981258887993946,0.987264920717117,0.9840047396456597,0.9999829009474903,0.9980536414687716,0.16635557434832057
0.9823565448233612,0.9819065255569236,0.98776277564778,0.9846058615402882,0.9999858351773787,0.998151763414535,0.15842627136347195
