acc,PR_macro,RE_macro,f1_macro,AUC_macro,AUPR_macro,loss
0.33733677252942124,0.11066661082391911,0.11448791451794713,0.10513523776911386,0.5412614078871976,0.11730814995713848,1.9549834986322934
0.4193132355311946,0.4301968651952272,0.12627341328929562,0.11103186085088379,0.6056243375686591,0.14419777913606308,1.6158697592843438
0.44405932613251653,0.7408981283296547,0.1414221444223825,0.1283240510970939,0.6314737001049282,0.16123178368671257,1.5413732725320404
0.4633241979687248,0.6509396033387602,0.15542379867200035,0.1416263516535558,0.6632778549874709,0.17571200466946588,1.4900410802093977
0.47557633403192,0.551070488715889,0.16148063684035047,0.14674427851728186,0.6804212343999307,0.18463616024176083,1.454272678217937
0.49605029824278574,0.6671730394699915,0.1743498222328956,0.15838959410665174,0.7156233622982987,0.19627790950005902,1.4121624010125386
0.5025793970659358,0.6812102874516732,0.18000120500456368,0.1648102558376517,0.7234583062312081,0.2034934240255895,1.3975741703485705
0.5178945671449299,0.6123250458229801,0.18773435735915406,0.17208146776238925,0.7340628461772813,0.21104463392807554,1.3627694746882646
0.5249879090762535,0.7026595335756949,0.19196816915230105,0.17793844304650974,0.7435050520559662,0.2196247473211152,1.343382745673976
0.5316782202160245,0.6819916180229498,0.19550425177018288,0.18115184468669632,0.7521939697635032,0.22561761324845792,1.3172938172350224
0.5381267128808641,0.7143612965284513,0.20054890573664438,0.18705591442581596,0.7589224013286409,0.225865835419373,1.310337230102303
0.5456230856037402,0.7257569773618588,0.20296482538692406,0.18858944647497633,0.7641418805457746,0.2289002517999806,1.298497298329147
0.539416411413832,0.6051311578390918,0.20205154155998825,0.1881307536966085,0.7673927985255158,0.23127261061005067,1.2971587549779833
0.5549733999677575,0.6909956644500325,0.21293411029954087,0.19917053712362273,0.7820495589776235,0.24025169925214587,1.2724013095049513
0.5519909721102693,0.7166568105120203,0.20967612417248574,0.19629171747519525,0.7863317775071657,0.24056954845482892,1.2670820435297858
0.5602128002579397,0.6918592999489344,0.21345059719032103,0.1997532740492336,0.7829464247811012,0.24290806214106256,1.2566869639858758
0.553925519909721,0.7184364741379977,0.21291003132604797,0.20039775361687312,0.7870655084953969,0.24423846982198563,1.2500633886179973
