acc,PR_macro,RE_macro,f1_macro,AUC_macro,AUPR_macro,loss
0.05235858688993261,0.4175778974326647,0.013701074219155531,0.0065401625064214885,0.6470052503264554,0.009252813260074726,16.04762954513232
0.0748621605064325,0.3476832796799332,0.030742952849591356,0.01750689118435819,0.7434689033330276,0.019061992417254058,15.021107067664465
0.09450684092301409,0.25746159929927653,0.04946971445073455,0.03153274722779956,0.793766419724503,0.030176880699826106,14.258591031034788
0.1107616908311211,0.19109393440341077,0.06607029141423301,0.04580748044651477,0.8237424640038559,0.04245520949043453,13.644842743873596
0.1324075964876455,0.1645443387413568,0.0876421899312018,0.06479915229667879,0.8496987237394497,0.05571519645824505,13.053008144100508
0.15201143557279967,0.13918760793976423,0.10874790926811265,0.08396587112474936,0.867485861928802,0.07424219297069287,12.528952578703562
0.17426996120073515,0.13966640649021714,0.13064657311511305,0.10622379422646995,0.8844869899392315,0.09307609598333753,11.979673281311989
0.19228098836022053,0.15856792040868986,0.15115827981749047,0.126420116819576,0.8987741680762561,0.11415113855330601,11.430996974309286
0.22095160302225852,0.18051138486627777,0.1791650934127644,0.15494313229008472,0.9115663368762512,0.1423675796080975,10.843582764267921
0.2504390443128446,0.21466542079047787,0.2096975251834951,0.1861710627840559,0.9221808874430029,0.17195059327621887,10.281143243114153
0.279354706963447,0.24815465093521025,0.24119954541672775,0.21824623820553252,0.9334532555897994,0.2090569118479469,9.640236725409826
0.30929140289973456,0.27406391595901564,0.2745996940311893,0.2514504507253781,0.9423055264359405,0.24373688140390498,9.050428427755833
0.33473555237900754,0.30035230987738315,0.3033613511489441,0.2805282418364935,0.9491488152771724,0.2788305908975555,8.553537937502066
0.3639371043496018,0.33057587260854593,0.3350206200340272,0.31156837761109957,0.9561376246575967,0.31510669027953614,8.018090136349201
0.3897896671431489,0.36255040071225564,0.3648035133884477,0.34143245097567876,0.9616954208172024,0.35149569693012994,7.513580434024334
0.41274249540535024,0.3854490539245879,0.38940360417265496,0.3669751335058897,0.966525666702495,0.3811217446464207,7.078946401675542
0.4390851541760261,0.41327571981030425,0.4191600125973274,0.3961516608570825,0.9708889278713421,0.42010797513293824,6.575113400816917
0.46702062487237084,0.44604169323328763,0.449798959512401,0.4281721344779962,0.9746668962961672,0.45511215172324243,6.166802771389484
0.4874412905860731,0.4640272551732287,0.47435418745154095,0.4507019496211352,0.9782460938644251,0.4841131803086095,5.741872263451417
0.5079027976312028,0.4888527846171119,0.49859125537386806,0.47465744276084343,0.9816050926385577,0.5151260419070122,5.329684987664223
0.5402491321217072,0.5237575354770188,0.5348581789783412,0.5106124332858385,0.9838710685308425,0.5550834476782377,4.930983347197373
0.5601388605268531,0.5429477162957022,0.5565253106984294,0.5318911170565536,0.986701437255077,0.5843180362505318,4.519799256076415
0.5892178885031653,0.5744176754070687,0.5895704046737109,0.5638983864614715,0.9885722092468093,0.6218753890205685,4.103040465464194
0.6085358382683276,0.5947972613906823,0.6111461125706299,0.5865115408265404,0.9904525212279398,0.6522095760893323,3.758676844338576
0.6341841944047376,0.6204060357852819,0.6400986231702407,0.6149288914908277,0.9920011896471324,0.6831895314403774,3.397932288547357
0.6880130692260568,0.6789837598180606,0.7002295434372976,0.6751442042178907,0.9945259728988697,0.7553369006413416,2.7113262539108596
