acc,PR_macro,RE_macro,f1_macro,AUC_macro,AUPR_macro,loss
0.1538771562147348,0.09915791342656818,0.10578613124852335,0.07081108365482161,0.49585133140580095,0.10531887933144583,12.923755021439385
0.26551668547477025,0.6193435297255308,0.13224909452006486,0.10200309107910203,0.5514286338024174,0.11983345795071898,6.208971048138805
0.2458487828470095,0.6170719232673246,0.1275893378507089,0.09823631656050827,0.5528390285407535,0.11786049916824029,5.41570369976083
0.2493148476543608,0.6193829557824909,0.13184914190767993,0.09895085067932377,0.5598726493377868,0.11881269694136568,4.897341622519739
0.26285668225052394,0.645329016446758,0.13826127298494645,0.10568473977654672,0.5644832688624243,0.13610863391827638,4.433414791048188
0.3048524907302918,0.6563967323094662,0.14855722197506036,0.12416291727737368,0.596394822325875,0.14698218966860901,4.130420308752158
0.3113009833951314,0.6636448248697373,0.1525442238438565,0.12498659801573633,0.6229928220046455,0.15392480941797618,4.002384220201945
0.32460099951636306,0.664483131572092,0.15404168727692188,0.1283548896128006,0.6285075417236826,0.15697977670514351,3.882980963618485
0.32347251330001614,0.746880803669937,0.15384404514570343,0.12739166459258272,0.6362381318860608,0.16050005812773474,3.834575549843385
0.3305658552313397,0.6452927642833662,0.15384475377197604,0.12955382333450002,0.646859019597066,0.16275064978059567,3.7583529752554354
0.3286313074318878,0.6487725459255016,0.1571501423460464,0.1277866761283597,0.6525847647315308,0.1637206854758195,3.7267698233889552
0.32911494438175076,0.7483508618186155,0.15701727265730453,0.12913949592888846,0.6561355441356386,0.16411777165287167,3.7156582247350634
0.34999193938416895,0.6851807578200322,0.16441576924722096,0.13774086580396333,0.6583082227631094,0.16662537475647723,3.661904353456399
0.3402385942285991,0.6836827617649445,0.16289999524660592,0.13529375319460785,0.6540324990031753,0.16732278930966138,3.6567898263636325
0.34410768982750284,0.6494553026890466,0.16154007667375422,0.13442204120890988,0.640752669892745,0.1649486927872575,3.6492563768760444
0.34805739158471705,0.7525781454430256,0.16495450145370288,0.13613683045614317,0.6459150058853216,0.16891024687831266,3.631075733715726
0.3530549733999678,0.6730496046045463,0.170551639877981,0.14029172691789354,0.6722108078158554,0.17395091815220137,3.58169125035866
0.3614380138642592,0.6680556575903704,0.16869461843842876,0.1422694573755545,0.6601409830066465,0.1715673902026336,3.5981639144346884
0.3617604384975012,0.6701120768780022,0.16959493474205428,0.14090850119130563,0.6658791912372608,0.17258501248662167,3.5928876596627775
0.35910043527325486,0.7054627892710765,0.16985824738785144,0.14193255683183473,0.6686907432757309,0.17321304073516386,3.585678633955336
0.3682895373206513,0.6712322616679762,0.17288812672706538,0.14453413388880915,0.6691444939712937,0.1767629527963854,3.555696346096157
0.3645816540383685,0.6776279157823607,0.17339527089793658,0.1459577195416834,0.6591063094111981,0.17457228979698336,3.532178296256311
0.37086893438658713,0.6717577981491422,0.17388081176651665,0.1438453500225186,0.6736862400007231,0.1772361780998382,3.4978523180656826
0.3678059003707883,0.6805647779181314,0.17368309085024244,0.1445247940074799,0.6755474121354024,0.1744263228172249,3.460557797520431
0.36127680154763825,0.6901010003121171,0.17282272000299514,0.14190934781409417,0.6646275427516003,0.1745724179467113,3.508744897301664
0.37973561180074156,0.6763463941535138,0.17790700646860316,0.1481911504193344,0.676350723956422,0.17838669906992347,3.4660633495173503
0.3780428824762212,0.6700336267181786,0.17708783379676069,0.14827226016970482,0.6810483642489057,0.1798229838854119,3.4249405246420004
0.365629534096405,0.67804365469039,0.17423197173236493,0.14374308520639495,0.679543546241555,0.17933268265499708,3.460808263611548
0.37820409479284217,0.6688219681076489,0.17773051375790674,0.1466471829668674,0.6717624455514023,0.17923509333394025,3.440641420403707
0.37699500241818473,0.6818202237282447,0.1796061052812889,0.15127334599726452,0.6836512970129475,0.18168433790091035,3.42227019231344
0.36925681122037723,0.6645595361998291,0.17486783516481885,0.14412073122647004,0.6730033681657821,0.17826475960027535,3.4565359636680366
0.37683379010156376,0.6918132575880103,0.18148298913061073,0.1490740083109548,0.6838618645192697,0.18144807637172683,3.409239497381387
0.38787683379010157,0.6849188944355407,0.18344082192840236,0.15522860594068102,0.6785057243175554,0.18280882618197486,3.4175449769521498
0.3808640980170885,0.6757131715290299,0.18114649621124573,0.15081735337427854,0.6795591260359222,0.18074825431600305,3.429421223315996
0.3868289537320651,0.6790005825571027,0.1825463478221625,0.15274162895480947,0.682413050253267,0.18234027382196386,3.3850904186976325
0.39255199097211024,0.6779202040155601,0.1840212164104426,0.15597178967149472,0.6805821377205612,0.18580517152981346,3.3491222858428955
0.3831210704497824,0.6815357741771296,0.18301520552740422,0.1541418804067311,0.681849311304707,0.18311662140595775,3.4003357174470255
0.396743511204256,0.6878546126167354,0.18641107259923725,0.15871837889050713,0.6753733086711528,0.18495335474901572,3.3955738175775587
0.3903756246977269,0.6725632151938428,0.18323235547352806,0.15391298157779162,0.6881350776666607,0.18512557603187949,3.3764233343380012
0.3935192648718362,0.6848475582811344,0.18582190165537524,0.15363892736850895,0.6838183312619915,0.18796809162126069,3.3915626437393662
0.3935192648718362,0.690244728839119,0.18743286353793312,0.15868645195547268,0.6859749887030794,0.18773717535563178,3.3655785457375123
